altitude,aptarea,aptdia,bitpix,bscale,bzero,ccd-temp,date-obs,exposure,exptime,file,filter,flipstat,focallen,history,imagetyp,instrume,jd-obs,latitude,longitud,lst,mjd-obs,naxis,naxis1,naxis2,notes,objctdec,objctra,oscan,oscanax,oscanst,purged,readoutm,set-temp,simple,sitelat,sitelong,swcreate,swowner,telescop,xbinning,xorgsubf,xpixsz,ybinning,yorgsubf,ypixsz,a_0_2,a_1_1,a_2_0,a_order,airmass,alt-obj,ap_0_1,ap_0_2,ap_1_0,ap_1_1,ap_2_0,ap_order,az-obj,b_0_2,b_1_1,b_2_0,b_order,bp_0_1,bp_0_2,bp_1_0,bp_1_1,bp_2_0,bp_order,cd1_1,cd1_2,cd2_1,cd2_2,comment,crpix1,crpix2,crval1,crval2,ctype1,ctype2,cunit1,cunit2,date,dec,equinox,ha,imageh,imagew,latpole,lonpole,ra,secz,wcsaxes
311.8,129717.114362,406.399993896,16,,32768.0,-18.796635,2013-07-04T07:06:08,30.0,30.0,SA112-SF1-012R1.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.79593,+46:52:00.41,-96:27:11.80,19:30:09.88,56477.2959259,2,3085,2048,,+00:08:13,20:42:25,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-2.53894888134e-07,5.87338973026e-07,-3.96155639669e-07,2,1.534,40.67324,1.06579634508e-07,2.53894677538e-07,2.73709375003e-07,-5.87338290134e-07,3.96155078367e-07,2,155.86957,-7.64103700552e-07,1.03780076933e-06,-4.92114160917e-08,2,1.18650488033e-06,7.64101098053e-07,-6.70177011928e-07,-1.03779933371e-06,4.92116806378e-08,2,0.000154755024098,9.10215215605e-06,-9.1468089663e-06,0.000154933127289,,1543.5,1025,310.612564291,0.131094134152,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:20:57,+00:08:13,2000.0,-1:12:15.11575,2048,3085,0.0,180.0,20:42:25,1.534,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.7274835,2013-07-04T07:11:04,30.0,30.0,SA112-SF1-012R2.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.79935,+46:52:00.41,-96:27:11.80,19:35:06.69,56477.2993519,2,3085,2048,,+00:08:15,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,1.49135661919e-07,1.09938435251e-07,-4.24045482701e-07,2,1.524,41.00773,-9.4744156923e-08,-1.49134985676e-07,5.38616645676e-07,-1.09938092672e-07,4.24044627869e-07,2,157.43765,-1.40216326579e-07,2.42077982527e-07,7.25141904456e-08,2,9.58097045572e-09,1.40216050697e-07,-8.69829462017e-08,-2.42077808769e-07,-7.25140505115e-08,2,0.000154787372952,9.04518927874e-06,-9.10174293064e-06,0.000154818523256,,1543.5,1025,310.613190794,0.130544930066,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:21:20,+00:08:15,2000.0,-1:07:19.30531,2048,3085,0.0,180.0,20:42:26,1.524,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.7023375,2013-07-04T07:13:32,30.0,30.0,SA112-SF1-013R1.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.80106,+46:52:00.41,-96:27:11.80,19:37:35.10,56477.3010648,2,3085,2048,,+00:08:16,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.5242321057e-07,1.92775636303e-07,-2.52017304102e-07,2,1.519,41.1675,-8.57546066563e-08,1.52423357915e-07,2.03542891076e-07,-1.92775470419e-07,2.52017051119e-07,2,158.23021,-1.03662681671e-07,2.24664461474e-07,1.53605675553e-09,2,-1.35412964145e-08,1.03662721828e-07,-1.07517567665e-08,-2.24664415596e-07,-1.53605816726e-09,2,0.000154781702,9.06050963479e-06,-9.10164215261e-06,0.000154810692724,,1543.5,1025,310.613853611,0.130373381523,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:23:35,+00:08:16,2000.0,-1:04:50.90009,2048,3085,0.0,180.0,20:42:26,1.519,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.7652025,2013-07-04T07:18:36,30.0,30.0,SA112-SF1-013R2.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.80458,+46:52:00.41,-96:27:11.80,19:42:39.93,56477.3045833,2,3085,2048,,+00:08:15,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.06630966282e-07,1.48001045378e-07,-1.40128676617e-07,2,1.51,41.47773,-7.61175459145e-08,1.06631142771e-07,7.94620434864e-08,-1.48001060175e-07,1.40128590227e-07,2,159.87026,2.34282861567e-07,1.72276751016e-07,4.6229491707e-09,2,6.9074884056e-08,-2.34283125056e-07,5.36383391212e-08,-1.72277055788e-07,-4.62290793439e-09,2,0.000154775246407,9.06277521628e-06,-9.10217173254e-06,0.000154818790169,,1543.5,1025,310.614068991,0.129924836709,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:23:48,+00:08:15,2000.0,-0:59:46.06775,2048,3085,0.0,180.0,20:42:26,1.51,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.73062675,2013-07-04T07:21:00,30.0,30.0,SA112-SF1-014R1.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.80625,+46:52:00.41,-96:27:11.80,19:45:04.33,56477.30625,2,3085,2048,,+00:08:13,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-2.60812453611e-07,1.92186447265e-07,-2.94701584391e-07,2,1.506,41.61612,-1.27319903066e-07,2.60812688095e-07,2.97327129987e-07,-1.92186247228e-07,2.94701225255e-07,2,160.6526,-8.47577415421e-08,2.1597646971e-07,3.27609777533e-08,2,-3.66260003206e-08,8.47578252097e-08,-3.00365838371e-08,-2.15976411931e-07,-3.2760956767e-08,2,0.000154785326435,9.07008503237e-06,-9.09555338676e-06,0.000154806596476,,1543.5,1025,310.613851276,0.129778861603,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:26:05,+00:08:13,2000.0,-0:57:21.67351,2048,3085,0.0,180.0,20:42:26,1.506,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.8280675,2013-07-04T07:25:58,30.0,30.0,SA112-SF1-014R2.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.8097,+46:52:00.41,-96:27:11.80,19:50:03.14,56477.3096991,2,3085,2048,,+00:08:16,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.0265771477e-07,2.1078541368e-07,-2.56857220889e-07,2,1.498,41.88751,-1.08877182369e-07,1.02657832215e-07,2.35640219744e-07,-2.10785166908e-07,2.56856946823e-07,2,162.28141,-1.5090442231e-07,2.04591897824e-07,8.04863596323e-08,2,1.55869322996e-08,1.50904352457e-07,-6.2579230576e-08,-2.04591792698e-07,-8.04863054071e-08,2,0.000154765141022,9.05798342974e-06,-9.10832559654e-06,0.000154826977277,,1543.5,1025,310.613928886,0.129494084047,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:26:26,+00:08:16,2000.0,-0:52:22.85760,2048,3085,0.0,180.0,20:42:26,1.498,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.79977825,2013-07-04T07:28:18,30.0,30.0,SA112-SF1-015R1.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.81132,+46:52:00.41,-96:27:11.80,19:52:23.53,56477.3113194,2,3085,2048,,+00:08:13,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-2.14431894217e-07,2.26210306773e-07,-2.18463283023e-07,2,1.494,42.00584,-1.23040276885e-07,2.14432050694e-07,1.76615991383e-07,-2.26210170035e-07,2.18463097771e-07,2,163.05159,-3.48419450273e-08,1.79327850088e-07,2.53070713495e-08,2,-2.19307306392e-08,3.48420226884e-08,-5.83556871061e-09,-1.7932789134e-07,-2.53070638569e-08,2,0.000154774942725,9.06511974705e-06,-9.10174429287e-06,0.00015482445684,,1543.5,1025,310.613858119,0.129392270591,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:28:34,+00:08:13,2000.0,-0:50:02.47428,2048,3085,0.0,180.0,20:42:26,1.494,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.708624,2013-07-04T07:33:23,30.0,30.0,SA112-SF1-015R2.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.81485,+46:52:00.41,-96:27:11.80,19:57:29.36,56477.3148495,2,3085,2048,,+00:08:16,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.2119151573e-07,1.88638633644e-07,-2.27896991899e-07,2,1.487,42.24835,-6.94675178002e-08,1.21191586291e-07,1.70651920907e-07,-1.88638443776e-07,2.27896785056e-07,2,164.73841,-1.72796833319e-07,2.14225802486e-07,3.48484761618e-08,2,2.11209345122e-08,1.72796771463e-07,-4.23771436813e-08,-2.14225661494e-07,-3.48484568359e-08,2,0.000154771303321,9.06771920895e-06,-9.10343756238e-06,0.000154808659675,,1543.5,1025,310.614174784,0.129040060281,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:28:39,+00:08:16,2000.0,-0:44:56.63921,2048,3085,0.0,180.0,20:42:26,1.487,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.74319975,2013-07-04T07:35:41,30.0,30.0,SA112-SF1-016R1.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.81645,+46:52:00.41,-96:27:11.80,19:59:47.74,56477.3164468,2,3085,2048,,+00:08:13,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.61057019304e-07,1.66488144235e-07,-2.89322889076e-07,2,1.484,42.34874,-6.85560401258e-08,1.61057227174e-07,2.54536640766e-07,-1.66487971591e-07,2.89322537677e-07,2,165.50603,-1.30898205699e-07,2.73604849215e-07,-1.84147323127e-08,2,-1.13363803907e-08,1.30898257484e-07,-1.23487601931e-08,-2.73604756121e-07,1.84147135705e-08,2,0.00015477264925,9.06228383155e-06,-9.10847606611e-06,0.000154824742288,,1543.5,1025,310.614832048,0.128924794707,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:30:35,+00:08:13,2000.0,-0:42:38.26136,2048,3085,0.0,180.0,20:42:26,1.484,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.78720525,2013-07-04T07:40:41,30.0,30.0,SA112-SF1-016R2.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.81992,+46:52:00.41,-96:27:11.80,20:04:48.56,56477.319919,2,3085,2048,,+00:08:12,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.14400022065e-07,2.23423010484e-07,-2.57522233782e-07,2,1.479,42.55079,-1.11262312739e-07,1.14400189253e-07,2.24607846431e-07,-2.23422820842e-07,2.57521967338e-07,2,167.18254,-7.80818466922e-08,2.38838461916e-07,2.57660334255e-08,2,-7.59347990563e-09,7.80818836313e-08,-1.40126976986e-08,-2.38838478893e-07,-2.5766021409e-08,2,0.000154778227305,9.07680490741e-06,-9.10427141666e-06,0.000154821757637,,1543.5,1025,310.615052147,0.128534709543,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:30:43,+00:08:12,2000.0,-0:37:37.43999,2048,3085,0.0,180.0,20:42:26,1.479,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.81863775,2013-07-04T07:43:01,30.0,30.0,SA112-SF1-017R1.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.82154,+46:52:00.41,-96:27:11.80,20:07:08.94,56477.3215394,2,3085,2048,,+00:08:14,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.41921790226e-07,1.88403028882e-07,-2.3041835138e-07,2,1.476,42.63738,-7.52829321646e-08,1.41921867283e-07,1.80034712862e-07,-1.88402825649e-07,2.30418133515e-07,2,167.96835,-1.57121487776e-07,2.2716251877e-07,5.46370941126e-08,2,1.37777864731e-08,1.57121461633e-07,-4.92650476384e-08,-2.27162391804e-07,-5.46370724969e-08,2,0.000154770158562,9.07765071176e-06,-9.10852557011e-06,0.000154806814921,,1543.5,1025,310.614855612,0.12837847421,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:32:25,+00:08:14,2000.0,-0:35:17.05667,2048,3085,0.0,180.0,20:42:26,1.476,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.76834575,2013-07-04T07:48:01,30.0,30.0,SA112-SF1-017R2.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.82501,+46:52:00.41,-96:27:11.80,20:12:09.76,56477.3250116,2,3085,2048,,+00:08:13,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.79870165229e-07,1.44567728487e-07,-1.97715436096e-07,2,1.472,42.80336,-5.1563152212e-08,1.79870248662e-07,1.26515790324e-07,-1.44567621809e-07,1.97715278477e-07,2,169.65945,-7.88272006163e-08,1.8784251081e-07,1.13719763124e-08,2,-1.46484947598e-08,7.88272579383e-08,-1.15765107535e-08,-1.87842479208e-07,-1.13719785906e-08,2,0.000154778732557,9.07191072515e-06,-9.11243357017e-06,0.000154809553438,,1543.5,1025,310.614683116,0.127930509302,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:32:48,+00:08:13,2000.0,-0:30:16.23526,2048,3085,0.0,180.0,20:42:26,1.472,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.79349175,2013-07-04T07:50:19,30.0,30.0,SA112-SF1-018R1.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.82661,+46:52:00.41,-96:27:11.80,20:14:28.14,56477.3266088,2,3085,2048,,+00:08:14,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.41940359291e-07,2.47606826701e-07,-2.49527183413e-07,2,1.47,42.87175,-1.43546222711e-07,1.4194046571e-07,2.32832928583e-07,-2.47606605813e-07,2.49526952122e-07,2,170.44019,-1.00583156107e-07,1.4019840821e-07,4.73990784585e-08,2,-9.54206259734e-10,1.00583137591e-07,-3.37820316165e-08,-1.40198377087e-07,-4.73990392089e-08,2,0.000154758641192,9.09055253496e-06,-9.10409697525e-06,0.000154804620401,,1543.5,1025,310.614701832,0.127803129133,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:35:10,+00:08:14,2000.0,-0:27:57.85745,2048,3085,0.0,180.0,20:42:26,1.47,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.8280675,2013-07-04T07:55:17,30.0,30.0,SA112-SF1-018R2.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.83006,+46:52:00.41,-96:27:11.80,20:19:26.96,56477.3300579,2,3085,2048,,+00:08:13,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.4859389238e-07,2.01996294449e-07,-2.76504724364e-07,2,1.466,43.00045,-1.02192729932e-07,1.48593988089e-07,2.57662384895e-07,-2.01996037146e-07,2.76504424416e-07,2,172.13175,-2.04379576658e-07,1.79621926412e-07,4.57611765522e-08,2,2.32391411132e-08,2.04379433767e-07,-5.8709914453e-08,-1.79621733075e-07,-4.57611231837e-08,2,0.000154761880263,9.08280929374e-06,-9.11487815634e-06,0.000154803326887,,1543.5,1025,310.614967792,0.127456398886,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:35:29,+00:08:13,2000.0,-0:22:59.04151,2048,3085,0.0,180.0,20:42:26,1.466,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.79349175,2013-07-04T07:57:36,30.0,30.0,SA112-SF1-019R1.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.83167,+46:52:00.41,-96:27:11.80,20:21:46.34,56477.3316667,2,3085,2048,,+00:08:14,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-1.56235041777e-07,2.76788297531e-07,-2.72777657696e-07,2,1.465,43.05236,-1.72170863907e-07,1.56235257296e-07,2.69969934231e-07,-2.76788090093e-07,2.72777372535e-07,2,172.92299,-3.44802534577e-08,2.0493274425e-07,2.42556114976e-08,2,-2.1726200381e-08,3.4480305677e-08,-2.14815817235e-09,-2.04932816715e-07,-2.42555911783e-08,2,0.000154787218507,9.09252572848e-06,-9.10984248329e-06,0.000154806989333,,1543.5,1025,310.614973752,0.127307267288,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:37:33,+00:08:14,2000.0,-0:20:39.66096,2048,3085,0.0,180.0,20:42:26,1.465,2
311.8,129717.114362,406.399993896,16,,32768.0,-18.746343,2013-07-04T08:02:34,30.0,30.0,SA112-SF1-019R2.fit,R,,3325.0,"This WCS header was created by the program ""blind"".",LIGHT,Apogee USB/Net,2456477.83512,+46:52:00.41,-96:27:11.80,20:26:45.15,56477.3351157,2,3085,2048,,+00:08:16,20:42:26,True,1,3073,True,Monochrome,-27.2000007629,True,+46:52:00.41,-96:27:11.80,MaxIm DL Version 5.21 130912 01A17,MNState Physics-1,FEDER,1,0,9.0,1,0,9.0,-2.78124276022e-07,2.13371346614e-07,-2.80962382856e-07,2,1.462,43.14525,-1.36270365578e-07,2.78124511015e-07,2.71699336648e-07,-2.13371151457e-07,2.80962059269e-07,2,174.62342,-7.17512535163e-08,2.21232350629e-07,2.28306136104e-08,2,-4.01258234371e-08,7.17513666469e-08,-1.67527453176e-08,-2.21232333802e-07,-2.28306048946e-08,2,0.000154773373641,9.08729016237e-06,-9.11314935225e-06,0.000154813881833,,1543.5,1025,310.614663318,0.126934534455,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,2013-10-25T10:37:50,+00:08:16,2000.0,-0:15:40.84506,2048,3085,0.0,180.0,20:42:26,1.462,2
